species,decimalLatitude,decimalLongitude,eventDate,week,month,year,month.day,yearday,MonthName,source,family
Libellula auripennis,30.70844232,-82.1468541,2020-10-14,42,10,2020,14,288,October,iNAT,Libellulidae
Erythrodiplax minuscula,30.73786414,-82.14205499,2020-10-14,42,10,2020,14,288,October,iNAT,Libellulidae
Argia apicalis,33.962533,-83.739133,2020-10-14,42,10,2020,14,288,October,iNAT,Coenagrionidae
Erythemis simplicicollis,32.436975013,-82.6079462891,2020-10-13,42,10,2020,13,287,October,iNAT,Libellulidae
Orthemis ferruginea,31.2058708789,-81.3814176992,2020-10-13,42,10,2020,13,287,October,iNAT,Libellulidae
Lestes vigilax,32.436975013,-82.6079462891,2020-10-13,42,10,2020,13,287,October,iNAT,Lestidae
Celithemis fasciata,32.436975013,-82.6079462891,2020-10-13,42,10,2020,13,287,October,iNAT,Libellulidae
Ischnura ramburii,31.2059167613,-81.3813442737,2020-10-13,42,10,2020,13,287,October,iNAT,Coenagrionidae
Erythrodiplax minuscula,32.492963381,-82.4932931719,2020-10-13,42,10,2020,13,287,October,iNAT,Libellulidae
Pachydiplax longipennis,32.492963381,-82.4932931719,2020-10-13,42,10,2020,13,287,October,iNAT,Libellulidae
Plathemis lydia,33.9116733333,-84.45062,2020-10-13,42,10,2020,13,287,October,iNAT,Libellulidae
Anax junius,31.135079411,-81.5319573378,2020-10-13,42,10,2020,13,287,October,iNAT,Aeshnidae
Pachydiplax longipennis,30.8158739081,-81.9987645191,2020-10-12,42,10,2020,12,286,October,iNAT,Libellulidae
Tramea carolina,30.8158739081,-81.9987645191,2020-10-12,42,10,2020,12,286,October,iNAT,Libellulidae
Tramea carolina,30.8143053568,-81.9987623288,2020-10-12,42,10,2020,12,286,October,iNAT,Libellulidae
Orthemis ferruginea,31.282805,-82.3151033333,2020-10-11,41,10,2020,11,285,October,iNAT,Libellulidae
Ischnura kellicotti,32.0384131,-81.2314022,2020-10-11,41,10,2020,11,285,October,iNAT,Coenagrionidae
Gynacantha nervosa,31.0151786997,-81.4331016997,2020-10-08,41,10,2020,8,282,October,iNAT,Aeshnidae
Perithemis tenera,32.8738574025,-83.7186927911,2020-10-07,41,10,2020,7,281,October,iNAT,Libellulidae
Pachydiplax longipennis,32.873767937,-83.7185400909,2020-10-07,41,10,2020,7,281,October,iNAT,Libellulidae
Pachydiplax longipennis,32.8739816841,-83.7184916985,2020-10-07,41,10,2020,7,281,October,iNAT,Libellulidae
Erythemis simplicicollis,30.71280333,-82.16616117,2020-10-06,41,10,2020,6,280,October,iNAT,Libellulidae
Erythemis simplicicollis,30.71268667,-82.16969167,2020-10-06,41,10,2020,6,280,October,iNAT,Libellulidae
Celithemis bertha,31.7379720959,-82.4200950626,2020-10-06,41,10,2020,6,280,October,iNAT,Libellulidae
Erythemis simplicicollis,30.71805333,-82.1526945,2020-10-06,41,10,2020,6,280,October,iNAT,Libellulidae
Lestes australis,33.7640869606,-84.2951954164,2020-10-05,41,10,2020,5,279,October,iNAT,Lestidae
Anax junius,30.7566472222,-81.4728777778,2020-10-05,41,10,2020,5,279,October,iNAT,Aeshnidae
Argia apicalis,31.2827783333,-82.3139633333,2020-10-05,41,10,2020,5,279,October,iNAT,Coenagrionidae
Argia apicalis,33.967283,-83.72825,2020-10-05,41,10,2020,5,279,October,iNAT,Coenagrionidae
Coryphaeschna ingens,30.9333033333,-83.1881866667,2020-10-04,40,10,2020,4,278,October,iNAT,Aeshnidae
Aeshna umbrosa,33.7839966217,-84.3703195,2020-10-04,40,10,2020,4,278,October,iNAT,Aeshnidae
Pachydiplax longipennis,31.0167989722,-81.430974,2020-10-03,40,10,2020,3,277,October,iNAT,Libellulidae
Ischnura ramburii,31.2401384649,-81.4962357291,2020-10-01,40,10,2020,1,275,October,iNAT,Coenagrionidae
Sympetrum ambiguum,33.7643669641,-84.2943715398,2020-10-01,40,10,2020,1,275,October,iNAT,Libellulidae
Somatochlora filosa,31.466216101,-81.7226336685,2020-10-01,40,10,2020,1,275,October,iNAT,Corduliidae
Somatochlora filosa,31.4413057974,-81.7955653704,2020-10-01,40,10,2020,1,275,October,iNAT,Corduliidae
Pachydiplax longipennis,31.1134683179,-81.4072033678,2020-09-30,40,9,2020,30,274,September,iNAT,Libellulidae
Tramea carolina,31.1139934652,-81.4086092733,2020-09-30,40,9,2020,30,274,September,iNAT,Libellulidae
Enallagma geminatum,33.5806608214,-82.1335793161,2020-09-30,40,9,2020,30,274,September,iNAT,Coenagrionidae
Argia fumipennis,31.2400925987,-81.4965468667,2020-09-29,40,9,2020,29,273,September,iNAT,Coenagrionidae
Argia fumipennis,31.2400100405,-81.4963966645,2020-09-29,40,9,2020,29,273,September,iNAT,Coenagrionidae
Pachydiplax longipennis,31.240010039,-81.4964932207,2020-09-29,40,9,2020,29,273,September,iNAT,Libellulidae
Plathemis lydia,33.97563,-84.2669666667,2020-09-27,39,9,2020,27,271,September,iNAT,Libellulidae
Libellula incesta,33.7867218863,-84.3724624393,2020-09-27,39,9,2020,27,271,September,iNAT,Libellulidae
Dythemis velox,33.7867218863,-84.3724624393,2020-09-27,39,9,2020,27,271,September,iNAT,Libellulidae
Lestes australis,32.5608393316,-84.3992534021,2020-09-27,39,9,2020,27,271,September,iNAT,Lestidae
Libellula flavida,32.5608140006,-84.3992502543,2020-09-27,39,9,2020,27,271,September,iNAT,Libellulidae
Erythrodiplax minuscula,32.5608122042,-84.399302613,2020-09-27,39,9,2020,27,271,September,iNAT,Libellulidae
Argia bipunctulata,32.5607839464,-84.399316434,2020-09-27,39,9,2020,27,271,September,iNAT,Coenagrionidae
Argia fumipennis,31.240028386,-81.4963966626,2020-09-27,39,9,2020,27,271,September,iNAT,Coenagrionidae
Archilestes grandis,33.6396826749,-84.156124033,2020-09-27,39,9,2020,27,271,September,iNAT,Lestidae
Hetaerina americana,32.77662,-84.3699129722,2020-09-26,39,9,2020,26,270,September,iNAT,Calopterygidae
